ID_PEDIDO,FECHA,ID_CLIENTE,Cliente,ID_VENDEDOR,VENDEDOR,Genero_Vendedor,Sucursal_Vendedor,Provincia_Vendedor,latitud,longitud,Region_Vendedor,ID_PRODUCTO,Nombre_Producto,PRECIO_COMPRA,PRECIO_VENTA,CANTIDAD,INGRESO_TOTAL,foto_Productos_url,foto_Vendedor_url
8620,2023-06-19,24,Claudia Comila,9,Carlos Santos,Masculino,Sucursal A,Espaillat,19.5753,-70.6467,SUR,5,Aceite,45,65,44,2860,https://cdn-icons-png.freepik.com/512/5029/5029264.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
8621,2020-11-19,19,Antonio Comila,11,Pedro Gómez,Masculino,Sucursal C,Azua,18.4667,-70.7333,ESTE,4,Pan integral,40,60,43,2580,https://png.pngtree.com/png-clipart/20230929/original/pngtree-whole-wheat-bread-cutout-png-file-png-image_13018044.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
8622,2020-06-18,28,Teresa Diaz,4,Luis Diaz,Masculino,Sucursal D,La Romana,18.4273,-68.9728,NORTE,1,Leche,50,70,84,5880,https://png.pngtree.com/png-vector/20240206/ourmid/pngtree-gallon-of-milk-isolated-on-white-drink-cutout-lactosefresh-png-image_11635524.png,https://dl.dropbox.com/s/zgx7g0h0mxubhao/A21.png
8623,2022-03-16,29,Sergio Bergara,15,Javier Martínez,Masculino,Sucursal C,Peravia,18.2833,-70.3333,ESTE,12,Carne de pollo,55,75,63,4725,https://carnessanpietro.com/wp-content/uploads/2023/12/carne_carne-para-bistec.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
8624,2022-08-23,27,David Santana,6,Jorge Ramos,Masculino,Sucursal B,Santiago,19.4515,-70.6973,SUR,11,Verduras frescas,15,35,53,1855,https://img.pikbest.com/origin/09/05/38/99KpIkbEsTxDy.png!w700wp,https://dl.dropbox.com/s/1f9hzgblcmuen4a/A10.png
8625,2021-12-10,6,Lucía Ramos,5,Sofia Bergara,Femenino,Sucursal A,San Pedro de Macorís,18.4616,-69.2973,NORTE,4,Pan integral,40,60,99,5940,https://png.pngtree.com/png-clipart/20230929/original/pngtree-whole-wheat-bread-cutout-png-file-png-image_13018044.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
8626,2020-02-27,14,Isabel Vizcaino,11,Pedro Gómez,Masculino,Sucursal C,Azua,18.4667,-70.7333,ESTE,14,Queso,65,85,67,5695,https://covica.es/wp-content/uploads/2022/11/QUESOS_36-removebg-preview.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
8627,2020-06-13,3,José Santana,5,Sofia Bergara,Femenino,Sucursal A,San Pedro de Macorís,18.4616,-69.2973,NORTE,6,Arroz,25,45,78,3510,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ4_WmdkkAcceSl35xcwCOyP36s_xHnu0Yh2A&s,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
8628,2020-02-15,10,Carmen Santana,5,Sofia Bergara,Femenino,Sucursal A,San Pedro de Macorís,18.4616,-69.2973,NORTE,7,Huevos,35,55,45,2475,https://acdn.mitiendanube.com/stores/001/926/707/products/mesa-de-trabajo-11-ab4aedeb4966ce692416358047799893-640-0.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
8629,2022-07-13,10,Carmen Santana,14,Lucía López,Femenino,Sucursal B,San Cristóbal,18.4167,-70.1,ESTE,15,Miel,75,95,37,3515,https://prodexspa.com/wp-content/uploads/2023/05/foto_miel_apoyo_low.png,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
8630,2021-05-31,24,Claudia Comila,13,Alejandro Pérez,Masculino,Sucursal A,San Juan,18.8067,-71.2294,ESTE,3,Frutas frescas,20,40,2,80,https://png.png-clipart/20231122/original/pngtree-group-of-fresh-fruits-many-photo-png-image_13690072.png,https://dl.dropbox.com/s/0jkab8w6ie0h91z/A42.png
8631,2020-12-11,11,Miguel Ramos,7,Juan Comila,Masculino,Sucursal C,Puerto Plata,19.7907,-70.6907,SUR,4,Pan integral,40,60,33,1980,https://png.pngtree.com/png-clipart/20230929/original/pngtree-whole-wheat-bread-cutout-png-file-png-image_13018044.png,https://dl.dropbox.com/s/jveyj0btov87izo/A38.png
8632,2020-12-27,11,Miguel Ramos,11,Pedro Gómez,Masculino,Sucursal C,Azua,18.4667,-70.7333,ESTE,13,Pescado,50,70,82,5740,https://res.cloudinary.com/oita/image/upload/v1688057414/Merco/Parte%205/7720_PESCADO_PARA_CALDO_m4getv.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
8633,2023-04-24,26,Patricia Vizcaino,12,María Rodríguez,Femenino,Sucursal D,Barahona,18.2085,-71.1007,ESTE,13,Pescado,50,70,74,5180,https://res.cloudinary.com/oita/image/upload/v1688057414/Merco/Parte%205/7720_PESCADO_PARA_CALDO_m4getv.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
8634,2021-04-15,4,Laura Diaz,7,Juan Comila,Masculino,Sucursal C,Puerto Plata,19.7907,-70.6907,SUR,2,Legumbres,30,50,71,3550,https://hslegumbres.com.ar/wp-content/uploads/2019/09/legumbres-min.png,https://dl.dropbox.com/s/jveyj0btov87izo/A38.png
8635,2022-11-02,21,Javier Diaz,5,Sofia Bergara,Femenino,Sucursal A,San Pedro de Macorís,18.4616,-69.2973,NORTE,9,Aceite de oliva,60,80,1,80,https://studikard.com/wp-content/uploads/2021/11/Aceite-de-oliva-extra-virgen.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
8636,2021-04-09,13,Pablo Perez,10,Laura Mendoza,Femenino,Sucursal B,La Vega,19.2167,-70.5167,SUR,15,Miel,75,95,83,7885,https://prodexspa.com/wp-content/uploads/2023/05/foto_miel_apoyo_low.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
8637,2020-09-20,11,Miguel Ramos,7,Juan Comila,Masculino,Sucursal C,Puerto Plata,19.7907,-70.6907,SUR,10,Agua potable,10,30,37,1110,https://www.lenntech.com/images/Water/bottled.png,https://dl.dropbox.com/s/jveyj0btov87izo/A38.png
8638,2022-09-27,17,Francisco Bergara,15,Javier Martínez,Masculino,Sucursal C,Peravia,18.2833,-70.3333,ESTE,6,Arroz,25,45,46,2070,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ4_WmdkkAcceSl35xcwCOyP36s_xHnu0Yh2A&s,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
8639,2020-08-31,14,Isabel Vizcaino,6,Jorge Ramos,Masculino,Sucursal B,Santiago,19.4515,-70.6973,SUR,4,Pan integral,40,60,82,4920,https://png.pngtree.com/png-clipart/20230929/original/pngtree-whole-wheat-bread-cutout-png-file-png-image_13018044.png,https://dl.dropbox.com/s/1f9hzgblcmuen4a/A10.png
8640,2023-05-15,4,Laura Diaz,9,Carlos Santos,Masculino,Sucursal A,Espaillat,19.5753,-70.6467,SUR,2,Legumbres,30,50,42,2100,https://hslegumbres.com.ar/wp-content/uploads/2019/09/legumbres-min.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
8641,2022-04-21,12,Sofía Comila,9,Carlos Santos,Masculino,Sucursal A,Espaillat,19.5753,-70.6467,SUR,1,Leche,50,70,93,6510,https://png.pngtree.com/png-vector/20240206/ourmid/pngtree-gallon-of-milk-isolated-on-white-drink-cutout-lactosefresh-png-image_11635524.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
8642,2021-11-19,30,Julia Ramos,2,Maria Vizcaino,Femenino,Sucursal B,El Seibo,18.7667,-69.0333,NORTE,7,Huevos,35,55,41,2255,https://acdn.mitiendanube.com/stores/001/926/707/products/mesa-de-trabajo-11-ab4aedeb4966ce692416358047799893-640-0.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
8643,2022-06-29,1,Alejandro Perez,1,Juan Perez,Masculino,Sucursal A,La Altagracia,18.6167,-68.7167,NORTE,13,Pescado,50,70,45,3150,https://res.cloudinary.com/oita/image/upload/v1688057414/Merco/Parte%205/7720_PESCADO_PARA_CALDO_m4getv.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
8644,2022-07-21,14,Isabel Vizcaino,9,Carlos Santos,Masculino,Sucursal A,Espaillat,19.5753,-70.6467,SUR,2,Legumbres,30,50,44,2200,https://hslegumbres.com.ar/wp-content/uploads/2019/09/legumbres-min.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
8645,2021-11-25,30,Julia Ramos,2,Maria Vizcaino,Femenino,Sucursal B,El Seibo,18.7667,-69.0333,NORTE,1,Leche,50,70,80,5600,https://png.pngtree.com/png-vector/20240206/ourmid/pngtree-gallon-of-milk-isolated-on-white-drink-cutout-lactosefresh-png-image_11635524.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
8646,2020-11-06,20,Elena Gabrie,11,Pedro Gómez,Masculino,Sucursal C,Azua,18.4667,-70.7333,ESTE,1,Leche,50,70,94,6580,https://png.pngtree.com/png-vector/20240206/ourmid/pngtree-gallon-of-milk-isolated-on-white-drink-cutout-lactosefresh-png-image_11635524.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
8647,2023-12-01,24,Claudia Comila,6,Jorge Ramos,Masculino,Sucursal B,Santiago,19.4515,-70.6973,SUR,9,Aceite de oliva,60,80,81,6480,https://studikard.com/wp-content/uploads/2021/11/Aceite-de-oliva-extra-virgen.png,https://dl.dropbox.com/s/1f9hzgblcmuen4a/A10.png
8648,2020-12-13,13,Pablo Perez,9,Carlos Santos,Masculino,Sucursal A,Espaillat,19.5753,-70.6467,SUR,11,Verduras frescas,15,35,43,1505,https://img.pikbest.com/origin/09/05/38/99KpIkbEsTxDy.png!w700wp,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
8649,2020-11-02,13,Pablo Perez,6,Jorge Ramos,Masculino,Sucursal B,Santiago,19.4515,-70.6973,SUR,5,Aceite,45,65,77,5005,https://cdn-icons-png.freepik.com/512/5029/5029264.png,https://dl.dropbox.com/s/1f9hzgblcmuen4a/A10.png
8650,2021-05-14,5,Carlos Bergara,5,Sofia Bergara,Femenino,Sucursal A,San Pedro de Macorís,18.4616,-69.2973,NORTE,5,Aceite,45,65,26,1690,https://cdn-icons-png.freepik.com/512/5029/5029264.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
8651,2021-10-14,19,Antonio Comila,5,Sofia Bergara,Femenino,Sucursal A,San Pedro de Macorís,18.4616,-69.2973,NORTE,14,Queso,65,85,62,5270,https://covica.es/wp-content/uploads/2022/11/QUESOS_36-removebg-preview.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
8652,2020-03-10,30,Julia Ramos,13,Alejandro Pérez,Masculino,Sucursal A,San Juan,18.8067,-71.2294,ESTE,8,Yogur,30,50,40,2000,https://perulabecologic.com.pe/wp-content/uploads/2020/04/yogurt-natural-botella.png,https://dl.dropbox.com/s/0jkab8w6ie0h91z/A42.png
8653,2023-02-05,15,Diego Santana,12,María Rodríguez,Femenino,Sucursal D,Barahona,18.2085,-71.1007,ESTE,11,Verduras frescas,15,35,75,2625,https://img.pikbest.com/origin/09/05/38/99KpIkbEsTxDy.png!w700wp,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
8654,2022-10-15,7,Juan Comila,13,Alejandro Pérez,Masculino,Sucursal A,San Juan,18.8067,-71.2294,ESTE,14,Queso,65,85,50,4250,https://covica.es/wp-content/uploads/2022/11/QUESOS_36-removebg-preview.png,https://dl.dropbox.com/s/0jkab8w6ie0h91z/A42.png
8655,2020-02-18,8,Ana Gabrie,5,Sofia Bergara,Femenino,Sucursal A,San Pedro de Macorís,18.4616,-69.2973,NORTE,7,Huevos,35,55,2,110,https://acdn.mitiendanube.com/stores/001/926/707/products/mesa-de-trabajo-11-ab4aedeb4966ce692416358047799893-640-0.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
8656,2021-06-22,23,Andrés Ramos,15,Javier Martínez,Masculino,Sucursal C,Peravia,18.2833,-70.3333,ESTE,15,Miel,75,95,77,7315,https://prodexspa.com/wp-content/uploads/2023/05/foto_miel_apoyo_low.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
8657,2023-12-22,11,Miguel Ramos,4,Luis Diaz,Masculino,Sucursal D,La Romana,18.4273,-68.9728,NORTE,3,Frutas frescas,20,40,91,3640,https://png.png-clipart/20231122/original/pngtree-group-of-fresh-fruits-many-photo-png-image_13690072.png,https://dl.dropbox.com/s/zgx7g0h0mxubhao/A21.png
8658,2022-07-12,22,Sara Santana,15,Javier Martínez,Masculino,Sucursal C,Peravia,18.2833,-70.3333,ESTE,8,Yogur,30,50,43,2150,https://perulabecologic.com.pe/wp-content/uploads/2020/04/yogurt-natural-botella.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
8659,2023-04-08,12,Sofía Comila,2,Maria Vizcaino,Femenino,Sucursal B,El Seibo,18.7667,-69.0333,NORTE,7,Huevos,35,55,93,5115,https://acdn.mitiendanube.com/stores/001/926/707/products/mesa-de-trabajo-11-ab4aedeb4966ce692416358047799893-640-0.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
8660,2021-09-30,22,Sara Santana,8,Juan Gabrie,Masculino,Sucursal D,Duarte,19.197,-70.684,SUR,6,Arroz,25,45,51,2295,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ4_WmdkkAcceSl35xcwCOyP36s_xHnu0Yh2A&s,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
8661,2021-12-31,11,Miguel Ramos,4,Luis Diaz,Masculino,Sucursal D,La Romana,18.4273,-68.9728,NORTE,9,Aceite de oliva,60,80,98,7840,https://studikard.com/wp-content/uploads/2021/11/Aceite-de-oliva-extra-virgen.png,https://dl.dropbox.com/s/zgx7g0h0mxubhao/A21.png
8662,2021-02-25,3,José Santana,5,Sofia Bergara,Femenino,Sucursal A,San Pedro de Macorís,18.4616,-69.2973,NORTE,14,Queso,65,85,65,5525,https://covica.es/wp-content/uploads/2022/11/QUESOS_36-removebg-preview.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
8663,2022-06-27,16,Paula Diaz,4,Luis Diaz,Masculino,Sucursal D,La Romana,18.4273,-68.9728,NORTE,14,Queso,65,85,11,935,https://covica.es/wp-content/uploads/2022/11/QUESOS_36-removebg-preview.png,https://dl.dropbox.com/s/zgx7g0h0mxubhao/A21.png
8664,2020-09-18,14,Isabel Vizcaino,8,Juan Gabrie,Masculino,Sucursal D,Duarte,19.197,-70.684,SUR,3,Frutas frescas,20,40,52,2080,https://png.png-clipart/20231122/original/pngtree-group-of-fresh-fruits-many-photo-png-image_13690072.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
8665,2022-04-05,22,Sara Santana,15,Javier Martínez,Masculino,Sucursal C,Peravia,18.2833,-70.3333,ESTE,10,Agua potable,10,30,47,1410,https://www.lenntech.com/images/Water/bottled.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
8666,2021-09-04,23,Andrés Ramos,6,Jorge Ramos,Masculino,Sucursal B,Santiago,19.4515,-70.6973,SUR,7,Huevos,35,55,20,1100,https://acdn.mitiendanube.com/stores/001/926/707/products/mesa-de-trabajo-11-ab4aedeb4966ce692416358047799893-640-0.png,https://dl.dropbox.com/s/1f9hzgblcmuen4a/A10.png
8667,2020-01-31,23,Andrés Ramos,2,Maria Vizcaino,Femenino,Sucursal B,El Seibo,18.7667,-69.0333,NORTE,4,Pan integral,40,60,23,1380,https://png.pngtree.com/png-clipart/20230929/original/pngtree-whole-wheat-bread-cutout-png-file-png-image_13018044.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
8668,2020-08-12,29,Sergio Bergara,12,María Rodríguez,Femenino,Sucursal D,Barahona,18.2085,-71.1007,ESTE,9,Aceite de oliva,60,80,96,7680,https://studikard.com/wp-content/uploads/2021/11/Aceite-de-oliva-extra-virgen.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
8669,2020-06-22,7,Juan Comila,10,Laura Mendoza,Femenino,Sucursal B,La Vega,19.2167,-70.5167,SUR,12,Carne de pollo,55,75,68,5100,https://carnessanpietro.com/wp-content/uploads/2023/12/carne_carne-para-bistec.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
8670,2020-03-19,1,Alejandro Perez,10,Laura Mendoza,Femenino,Sucursal B,La Vega,19.2167,-70.5167,SUR,8,Yogur,30,50,55,2750,https://perulabecologic.com.pe/wp-content/uploads/2020/04/yogurt-natural-botella.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
8671,2020-08-26,12,Sofía Comila,1,Juan Perez,Masculino,Sucursal A,La Altagracia,18.6167,-68.7167,NORTE,10,Agua potable,10,30,7,210,https://www.lenntech.com/images/Water/bottled.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
8672,2023-04-04,13,Pablo Perez,15,Javier Martínez,Masculino,Sucursal C,Peravia,18.2833,-70.3333,ESTE,6,Arroz,25,45,36,1620,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ4_WmdkkAcceSl35xcwCOyP36s_xHnu0Yh2A&s,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
8673,2022-09-13,13,Pablo Perez,15,Javier Martínez,Masculino,Sucursal C,Peravia,18.2833,-70.3333,ESTE,1,Leche,50,70,57,3990,https://png.pngtree.com/png-vector/20240206/ourmid/pngtree-gallon-of-milk-isolated-on-white-drink-cutout-lactosefresh-png-image_11635524.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
8674,2022-05-08,8,Ana Gabrie,4,Luis Diaz,Masculino,Sucursal D,La Romana,18.4273,-68.9728,NORTE,10,Agua potable,10,30,28,840,https://www.lenntech.com/images/Water/bottled.png,https://dl.dropbox.com/s/zgx7g0h0mxubhao/A21.png
8675,2020-08-23,28,Teresa Diaz,5,Sofia Bergara,Femenino,Sucursal A,San Pedro de Macorís,18.4616,-69.2973,NORTE,10,Agua potable,10,30,19,570,https://www.lenntech.com/images/Water/bottled.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
8676,2022-08-03,19,Antonio Comila,5,Sofia Bergara,Femenino,Sucursal A,San Pedro de Macorís,18.4616,-69.2973,NORTE,6,Arroz,25,45,28,1260,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ4_WmdkkAcceSl35xcwCOyP36s_xHnu0Yh2A&s,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
8677,2020-10-14,17,Francisco Bergara,13,Alejandro Pérez,Masculino,Sucursal A,San Juan,18.8067,-71.2294,ESTE,8,Yogur,30,50,35,1750,https://perulabecologic.com.pe/wp-content/uploads/2020/04/yogurt-natural-botella.png,https://dl.dropbox.com/s/0jkab8w6ie0h91z/A42.png
8678,2023-06-27,16,Paula Diaz,10,Laura Mendoza,Femenino,Sucursal B,La Vega,19.2167,-70.5167,SUR,13,Pescado,50,70,61,4270,https://res.cloudinary.com/oita/image/upload/v1688057414/Merco/Parte%205/7720_PESCADO_PARA_CALDO_m4getv.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
8679,2021-03-30,21,Javier Diaz,15,Javier Martínez,Masculino,Sucursal C,Peravia,18.2833,-70.3333,ESTE,12,Carne de pollo,55,75,74,5550,https://carnessanpietro.com/wp-content/uploads/2023/12/carne_carne-para-bistec.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
8680,2022-05-20,21,Javier Diaz,11,Pedro Gómez,Masculino,Sucursal C,Azua,18.4667,-70.7333,ESTE,13,Pescado,50,70,59,4130,https://res.cloudinary.com/oita/image/upload/v1688057414/Merco/Parte%205/7720_PESCADO_PARA_CALDO_m4getv.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
8681,2020-09-22,7,Juan Comila,15,Javier Martínez,Masculino,Sucursal C,Peravia,18.2833,-70.3333,ESTE,7,Huevos,35,55,94,5170,https://acdn.mitiendanube.com/stores/001/926/707/products/mesa-de-trabajo-11-ab4aedeb4966ce692416358047799893-640-0.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
8682,2022-08-07,27,David Santana,6,Jorge Ramos,Masculino,Sucursal B,Santiago,19.4515,-70.6973,SUR,1,Leche,50,70,69,4830,https://png.pngtree.com/png-vector/20240206/ourmid/pngtree-gallon-of-milk-isolated-on-white-drink-cutout-lactosefresh-png-image_11635524.png,https://dl.dropbox.com/s/1f9hzgblcmuen4a/A10.png
8683,2021-11-30,30,Julia Ramos,10,Laura Mendoza,Femenino,Sucursal B,La Vega,19.2167,-70.5167,SUR,7,Huevos,35,55,89,4895,https://acdn.mitiendanube.com/stores/001/926/707/products/mesa-de-trabajo-11-ab4aedeb4966ce692416358047799893-640-0.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
8684,2022-02-08,11,Miguel Ramos,12,María Rodríguez,Femenino,Sucursal D,Barahona,18.2085,-71.1007,ESTE,13,Pescado,50,70,42,2940,https://res.cloudinary.com/oita/image/upload/v1688057414/Merco/Parte%205/7720_PESCADO_PARA_CALDO_m4getv.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
8685,2023-01-11,16,Paula Diaz,7,Juan Comila,Masculino,Sucursal C,Puerto Plata,19.7907,-70.6907,SUR,5,Aceite,45,65,91,5915,https://cdn-icons-png.freepik.com/512/5029/5029264.png,https://dl.dropbox.com/s/jveyj0btov87izo/A38.png
8686,2020-03-11,27,David Santana,2,Maria Vizcaino,Femenino,Sucursal B,El Seibo,18.7667,-69.0333,NORTE,14,Queso,65,85,35,2975,https://covica.es/wp-content/uploads/2022/11/QUESOS_36-removebg-preview.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
8687,2020-03-06,6,Lucía Ramos,14,Lucía López,Femenino,Sucursal B,San Cristóbal,18.4167,-70.1,ESTE,8,Yogur,30,50,70,3500,https://perulabecologic.com.pe/wp-content/uploads/2020/04/yogurt-natural-botella.png,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
8688,2022-07-23,14,Isabel Vizcaino,2,Maria Vizcaino,Femenino,Sucursal B,El Seibo,18.7667,-69.0333,NORTE,15,Miel,75,95,16,1520,https://prodexspa.com/wp-content/uploads/2023/05/foto_miel_apoyo_low.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
8689,2021-05-19,18,Marta Ramos,9,Carlos Santos,Masculino,Sucursal A,Espaillat,19.5753,-70.6467,SUR,10,Agua potable,10,30,86,2580,https://www.lenntech.com/images/Water/bottled.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
8690,2020-11-27,15,Diego Santana,9,Carlos Santos,Masculino,Sucursal A,Espaillat,19.5753,-70.6467,SUR,8,Yogur,30,50,10,500,https://perulabecologic.com.pe/wp-content/uploads/2020/04/yogurt-natural-botella.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
8691,2023-01-13,2,María Vizcaino,5,Sofia Bergara,Femenino,Sucursal A,San Pedro de Macorís,18.4616,-69.2973,NORTE,5,Aceite,45,65,86,5590,https://cdn-icons-png.freepik.com/512/5029/5029264.png,https://dl.dropboxusercontent.com/s/id0gj57k6z3m73q/A34.png
8692,2021-10-31,22,Sara Santana,10,Laura Mendoza,Femenino,Sucursal B,La Vega,19.2167,-70.5167,SUR,12,Carne de pollo,55,75,98,7350,https://carnessanpietro.com/wp-content/uploads/2023/12/carne_carne-para-bistec.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
8693,2021-04-05,25,Manuel Perez,3,Ana Santana,Femenino,Sucursal C,Hato Mayor,18.7667,-69.25,NORTE,11,Verduras frescas,15,35,67,2345,https://img.pikbest.com/origin/09/05/38/99KpIkbEsTxDy.png!w700wp,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
8694,2020-01-16,6,Lucía Ramos,4,Luis Diaz,Masculino,Sucursal D,La Romana,18.4273,-68.9728,NORTE,13,Pescado,50,70,95,6650,https://res.cloudinary.com/oita/image/upload/v1688057414/Merco/Parte%205/7720_PESCADO_PARA_CALDO_m4getv.png,https://dl.dropbox.com/s/zgx7g0h0mxubhao/A21.png
8695,2022-02-17,8,Ana Gabrie,3,Ana Santana,Femenino,Sucursal C,Hato Mayor,18.7667,-69.25,NORTE,15,Miel,75,95,26,2470,https://prodexspa.com/wp-content/uploads/2023/05/foto_miel_apoyo_low.png,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
8696,2021-10-04,27,David Santana,7,Juan Comila,Masculino,Sucursal C,Puerto Plata,19.7907,-70.6907,SUR,2,Legumbres,30,50,87,4350,https://hslegumbres.com.ar/wp-content/uploads/2019/09/legumbres-min.png,https://dl.dropbox.com/s/jveyj0btov87izo/A38.png
8697,2020-01-18,30,Julia Ramos,13,Alejandro Pérez,Masculino,Sucursal A,San Juan,18.8067,-71.2294,ESTE,10,Agua potable,10,30,10,300,https://www.lenntech.com/images/Water/bottled.png,https://dl.dropbox.com/s/0jkab8w6ie0h91z/A42.png
8698,2023-11-24,28,Teresa Diaz,12,María Rodríguez,Femenino,Sucursal D,Barahona,18.2085,-71.1007,ESTE,3,Frutas frescas,20,40,64,2560,https://png.png-clipart/20231122/original/pngtree-group-of-fresh-fruits-many-photo-png-image_13690072.png,https://dl.dropbox.com/s/yxe96df3xrzoc4y/A44.png
8699,2021-11-27,4,Laura Diaz,1,Juan Perez,Masculino,Sucursal A,La Altagracia,18.6167,-68.7167,NORTE,4,Pan integral,40,60,67,4020,https://png.pngtree.com/png-clipart/20230929/original/pngtree-whole-wheat-bread-cutout-png-file-png-image_13018044.png,https://dl.dropbox.com/s/4bz1xriny7ro04g/A40.png
8700,2022-02-10,12,Sofía Comila,7,Juan Comila,Masculino,Sucursal C,Puerto Plata,19.7907,-70.6907,SUR,3,Frutas frescas,20,40,96,3840,https://png.png-clipart/20231122/original/pngtree-group-of-fresh-fruits-many-photo-png-image_13690072.png,https://dl.dropbox.com/s/jveyj0btov87izo/A38.png
8701,2023-11-01,25,Manuel Perez,14,Lucía López,Femenino,Sucursal B,San Cristóbal,18.4167,-70.1,ESTE,7,Huevos,35,55,91,5005,https://acdn.mitiendanube.com/stores/001/926/707/products/mesa-de-trabajo-11-ab4aedeb4966ce692416358047799893-640-0.png,https://dl.dropboxusercontent.com/s/2lks10yyiurw2b0/A33.png
8702,2020-12-29,9,Luis Diaz,8,Juan Gabrie,Masculino,Sucursal D,Duarte,19.197,-70.684,SUR,2,Legumbres,30,50,33,1650,https://hslegumbres.com.ar/wp-content/uploads/2019/09/legumbres-min.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
8703,2022-12-12,6,Lucía Ramos,10,Laura Mendoza,Femenino,Sucursal B,La Vega,19.2167,-70.5167,SUR,5,Aceite,45,65,88,5720,https://cdn-icons-png.freepik.com/512/5029/5029264.png,https://dl.dropbox.com/s/z4geyw1u2psmm47/A16.png
8704,2023-07-03,16,Paula Diaz,7,Juan Comila,Masculino,Sucursal C,Puerto Plata,19.7907,-70.6907,SUR,12,Carne de pollo,55,75,66,4950,https://carnessanpietro.com/wp-content/uploads/2023/12/carne_carne-para-bistec.png,https://dl.dropbox.com/s/jveyj0btov87izo/A38.png
